Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Found in Sample Group: control,Found in Sample Group: ketamine,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Comet: Comet,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Comet,# Peptides (by Search Engine): Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Gene Symbol,Gene ID,Reactome Pathways,Ensembl Gene ID,WikiPathways,# Protein Pathway Groups,# Razor Peptides,Abundance Ratio: (ketamine) / (control),Abundance Ratio Adj. P-Value: (ketamine) / (control),Abundance Ratio Variability [%]: (ketamine) / (control),Abundances (Grouped): control,Abundances (Grouped): ketamine,Abundances (Grouped) CV [%]: control,Abundances (Grouped) CV [%]: ketamine,"Found in Sample: F1: Sample, control","Found in Sample: F4: Sample, control","Found in Sample: F5: Sample, control","Found in Sample: F9: Sample, control","Found in Sample: F2: Sample, ketamine","Found in Sample: F6: Sample, ketamine","Found in Sample: F10: Sample, ketamine","Found in Sample: F11: Sample, ketamine",# Protein Groups,Modifications
TRUE,High,Master Protein,Q9D2G2,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial OS=Mus musculus OX=10090 GN=Dlst PE=1 SV=1",High,High,0,15.716,18,6,23,6,454,49,8.95,18.29,6.15,6,5,other metabolic processes,cytosol;mitochondrion;nucleus;other cell component,other molecular function,"Pf00198, Pf00364",78920,Dlst,mmu:78920; Q3UEA0; Q4FK55; Q8CIE8; Q9D2G2,OADH complex synthesizes glutaryl-CoA from 2-OA; Glycine degradation; OGDH complex synthesizes succinyl-CoA from 2-OG; Protein lipoylation,ENSMUSG00000004789,TCA cycle,5,0,1.166,0.9546907661,45.76,58.7,141.3,67,32.43,Peak Found,Peak Found,Peak Found,High,n/a,High,Peak Found,High,1,
TRUE,High,Master Protein,E9Q616,AHNAK nucleoprotein OS=Mus musculus OX=10090 GN=Ahnak PE=1 SV=1,High,High,0,18.64,15,8,24,8,5656,603.9,6.3,20.83,10.2,7,6,other biological processes,non-structural extracellular;plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component,other molecular function,Pf00595,66395,Ahnak,E9Q616,,ENSMUSG00000069833,,0,0,1.02,0.996783417,20.64,94.6,105.4,23.71,20.23,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,High,1,
TRUE,High,Master Protein,P57780,Alpha-actinin-4 OS=Mus musculus OX=10090 GN=Actn4 PE=1 SV=1,High,High,0,48.947,20,14,54,8,912,104.9,5.41,51.89,40.44,14,13,cell organization and biogenesis;other metabolic processes;transport;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytoskeleton;nucleus;other cell component,cytoskeletal activity;other molecular function,"Pf00307, Pf00435, Pf08726",60595,Actn4,mmu:60595; P57780,Platelet degranulation,ENSMUSG00000054808,Primary focal segmental glomerulosclerosis (FSGS),2,6,1.211,0.9377268894,51.71,52.8,147.2,117.54,44.02,Peak Found,Peak Found,Peak Found,High,n/a,Peak Found,Peak Found,High,1,
TRUE,High,Master Protein,Q3TWW8,Serine/arginine-rich splicing factor 6 OS=Mus musculus OX=10090 GN=Srsf6 PE=1 SV=1,High,High,0,18.51,17,6,63,4,339,39,11.46,54.06,32.27,6,5,cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes;other biological processes,nucleus;other cell component,nucleic acid binding activity,Pf00076,67996,Srsf6,mmu:67996; Q3TWW8; Q3UJV5; Q921K3; Q9DBP1,,ENSMUSG00000016921,mRNA processing,1,0,0.913,0.9793869166,18.99,108.5,91.5,12.95,28.67,High,High,High,High,Peak Found,High,Peak Found,High,1,
TRUE,High,Master Protein,Q9Z130,Heterogeneous nuclear ribonucleoprotein D-like OS=Mus musculus OX=10090 GN=Hnrnpdl PE=1 SV=1,High,High,0,35.725,29,7,124,5,301,33.5,7.31,137.81,31.71,7,5,RNA metabolism OR transcription;other metabolic processes;other biological processes,nucleus;other cell component,nucleic acid binding activity,Pf00076,,Hnrnpdl,Q9CT01; Q9Z130,,,,0,0,1.114,0.9564321402,57.14,101.8,98.2,22.17,63.43,High,High,High,High,Peak Found,High,High,High,1,
TRUE,High,Master Protein,P43276,Histone H1.5 OS=Mus musculus OX=10090 GN=H1-5 PE=1 SV=2,High,High,0,11.27,18,4,54,3,223,22.6,10.92,41.26,20.36,4,3,cell organization and biogenesis;other biological processes,nucleus;other cell component,nucleic acid binding activity;other molecular function,Pf00538,56702,H1-5,mmu:56702; P43276; Q9CRM8,Formation of Senescence-Associated Heterochromatin Foci (SAHF); Apoptosis induced DNA fragmentation,ENSMUSG00000058773,,2,0,0.807,0.9328300997,42.8,109,91,23.23,25.3,High,High,High,High,Peak Found,High,High,High,1,
TRUE,High,Master Protein,Q9JJI8,Large ribosomal subunit protein eL38 OS=Mus musculus OX=10090 GN=Rpl38 PE=1 SV=3,High,High,0,5.186,39,3,33,3,70,8.2,10.1,25.17,11.33,3,3,cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;other biological processes,cytosol;translational apparatus;other cell component,other molecular function,Pf01781,67671,Rpl38,mmu:67671; Q9JJI8,L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),ENSMUSG00000057322,Cytoplasmic ribosomal proteins; mRNA processing,9,0,0.897,0.9705718163,28.92,106.8,93.2,15.26,15.78,High,High,High,High,Peak Found,High,Peak Found,High,1,
TRUE,High,Master Protein,Q6PIC6,Sodium/potassium-transporting ATPase subunit alpha-3 OS=Mus musculus OX=10090 GN=Atp1a3 PE=1 SV=1,High,High,0,156.516,40,32,382,17,1013,111.6,5.41,398.33,250.37,32,25,cell-cell signaling;cell organization and biogenesis;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;ER/Golgi;nucleus;other cell component,signal transduction activity or receptor binding;transporter activity;other molecular function,"Pf00122, Pf00689, Pf00690, Pf13246",232975,Atp1a3,mmu:232975; Q6PIC6,Ion homeostasis; Ion transport by P-type ATPases,ENSMUSG00000040907,,2,1,4.175,0.00007856818837,30.26,18.9,181.1,67.57,51.4,Peak Found,Peak Found,Peak Found,High,Peak Found,High,High,High,1,
TRUE,High,Master Protein,Q6PFR5,Transformer-2 protein homolog alpha OS=Mus musculus OX=10090 GN=Tra2a PE=1 SV=1,High,High,0,17.44,25,6,74,5,281,32.3,11.28,66.43,37.06,6,4,RNA metabolism OR transcription;other metabolic processes;other biological processes,nucleus,nucleic acid binding activity;other molecular function,Pf00076,,Tra2a,Q6PFR5,,,,0,0,0.684,0.7598748992,47.11,116.3,83.7,22.87,15.64,High,High,High,High,Peak Found,High,High,High,1,
TRUE,High,Master Protein,Q8VEA4,Mitochondrial intermembrane space import and assembly protein 40 OS=Mus musculus OX=10090 GN=Chchd4 PE=1 SV=1,High,High,0,4.133,27,2,4,2,139,15.5,4.32,5.51,0,2,1,cell organization and biogenesis;protein metabolism;DNA metabolism;other metabolic processes;stress response;transport;other biological processes,mitochondrion,other molecular function,Pf06747,72170,Chchd4,mmu:72170; Q8VEA4,,ENSMUSG00000034203,,0,0,1.147,0.9546907661,8.75,91,109,52.93,7.63,n/a,Peak Found,Peak Found,High,n/a,n/a,Peak Found,High,1,
TRUE,High,Master Protein,P54728,UV excision repair protein RAD23 homolog B OS=Mus musculus OX=10090 GN=Rad23b PE=1 SV=2,High,High,0,13.029,14,6,26,4,416,43.5,4.83,19.98,11.85,6,6,protein metabolism;DNA metabolism;other metabolic processes;stress response;developmental processes;other biological processes,cytosol;nucleus;other cell component,nucleic acid binding activity;other molecular function,"Pf00240, Pf00627, Pf09280",19359,Rad23b,mmu:19359; P54728; Q3TUA4,DNA Damage Recognition in GG-NER; Formation of Incision Complex in GG-NER; N-glycan trimming in the ER and Calnexin/Calreticulin cycle; Josephin domain DUBs,ENSMUSG00000028426,,4,2,1.081,0.9767557871,46.99,98.7,101.3,22.24,29.19,Peak Found,High,High,High,Peak Found,Peak Found,High,High,1,
TRUE,High,Master Protein,P16546,"Spectrin alpha chain, non-erythrocytic 1 OS=Mus musculus OX=10090 GN=Sptan1 PE=1 SV=4",High,High,0,435.88,55,104,762,104,2472,284.4,5.33,737.74,569.35,104,93,cell organization and biogenesis,plasma membrane;other membranes;cytosol;cytoskeleton;other cell component,cytoskeletal activity;other molecular function,"Pf00018, Pf00435, Pf08726, Pf13499",,Sptan1,A3KGU6; A3KGU8; P16546; Q8K380; Q9CT05,Neutrophil degranulation; RAF/MAP kinase cascade; NCAM signaling for neurite out-growth; Interaction between L1 and Ankyrins; COPI-mediated anterograde transport; RHOU GTPase cycle; RHOV GTPase cycle; Caspase-mediated cleavage of cytoskeletal proteins,ENSMUSG00000057738,,8,0,1.695,0.4280219949,60.91,58.1,141.9,73.72,50.85,High,High,High,High,Peak Found,High,High,High,1,
TRUE,High,Master Protein,Q501J6,Probable ATP-dependent RNA helicase DDX17 OS=Mus musculus OX=10090 GN=Ddx17 PE=1 SV=1,High,High,0,17.938,11,7,37,1,650,72.4,8.59,38.77,5.91,7,4,RNA metabolism OR transcription;other metabolic processes;stress response;signal transduction;other biological processes,cytosol;nucleus;other cell component,nucleic acid binding activity;other molecular function,"Pf00270, Pf00271",67040,Ddx17,mmu:67040; Q501J6; Q6P5G1; Q8BIN2,SUMOylation of transcription cofactors,ENSMUSG00000055065,,1,0,1.182,0.9546907661,52.12,106.1,93.9,23.69,55.64,n/a,Peak Found,Peak Found,High,Peak Found,Peak Found,n/a,High,1,
TRUE,High,Master Protein,P62983,Ubiquitin-ribosomal protein eS31 fusion protein OS=Mus musculus OX=10090 GN=Rps27a PE=1 SV=2,High,High,0,17.539,31,5,449,5,156,17.9,9.64,412.07,350.83,5,4,protein metabolism;other metabolic processes;other biological processes,cytosol;translational apparatus;nucleus;other cell component,other molecular function,"Pf00240, Pf01599",78294,Rps27a,mmu:78294; P02248; P02249; P02250; P49664; P62983; P62991; Q29120; Q62317; Q64223; Q8VCH1; Q91887; Q91888; Q9CXY4; Q9CZM0; Q9D1R5; Q9D2W3; Q9D8D9; Q9ET23; Q9ET24; Q9Z0H9,"L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); The role of GTSE1 in G2/M progression after G2 checkpoint; Downstream TCR signaling; Regulation of signaling by CBL; Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks; Processing of DNA double-strand break ends; Metalloprotease DUBs; DNA Damage Recognition in GG-NER; Formation of Incision Complex in GG-NER; N-glycan trimming in the ER and Calnexin/Calreticulin cycle; Josephin domain DUBs; UCH proteinases; EGFR downregulation; MAPK6/MAPK4 signaling; FCERI mediated NF-kB activation; Activation of NF-kappaB in B cells; Downregulation of ERBB2:ERBB3 signaling; Ovarian tumor domain proteases; Neddylation; Recognition of DNA damage by PCNA-containing replication complex; Dual Incision in GG-NER; Formation of TC-NER Pre-Incision Complex; Dual incision in TC-NER; Gap-filling DNA repair synthesis and ligation in TC-NER; Regulation of TP53 Activity through Methylation; Downregulation of TGF-beta receptor signaling; Downregulation of SMAD2/3:SMAD4 transcriptional activity; Asymmetric localization of PCP proteins; Degradation of AXIN; Hedgehog 'on' state; Ub-specific processing proteases; Regulation of RUNX3 expression and activity; Antigen processing: Ubiquitination & Proteasome degradation; APC/C:Cdc20 mediated degradation of Cyclin B; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; APC-Cdc20 mediated degradation of Nek2A; Separation of Sister Chromatids; Senescence-Associated Secretory Phenotype (SASP); Assembly of the pre-replicative complex; CDK-mediated phosphorylation and removal of Cdc6; Fanconi Anemia Pathway; Stimuli-sensing channels; Regulation of PLK1 Activity at G2/M Transition; Negative regulation of MAPK pathway; Regulation of TP53 Activity through Phosphorylation; Aggrephagy; Cargo recognition for clathrin-mediated endocytosis; E3 ubiquitin ligases ubiquitinate target proteins; Peroxisomal protein import; PINK1-PRKN Mediated Mitophagy; Regulation of PTEN stability and activity; Regulation of TNFR1 signaling; TNFR1-induced NF-kappa-B signaling pathway; ABC-family proteins mediated transport; Iron uptake and transport; Regulation of NF-kappa B signaling; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; RAS processing; Translesion Synthesis by POLH; NOD1/2 Signaling Pathway; Interferon alpha/beta signaling; VLDLR internalisation and degradation; Regulation of PTEN localization; Spry regulation of FGF signaling; Regulation of necroptotic cell death; IKK complex recruitment mediated by RIP1; Pexophagy; Negative regulation of FLT3; HDR through Homologous Recombination (HRR); Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; NIK-->noncanonical NF-kB signaling; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; KEAP1-NFE2L2 pathway; GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2; Deactivation of the beta-catenin transactivating complex; Oxidative Stress Induced Senescence; activated TAK1 mediates p38 MAPK activation; SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription; Cyclin D associated events in G1; NOTCH3 Activation and Transmission of Signal to the Nucleus; Regulation of TP53 Degradation; Oncogene Induced Senescence; Termination of translesion DNA synthesis; Gap-filling DNA repair synthesis and ligation in GG-NER; Inactivation of CSF3 (G-CSF) signaling; Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition; p75NTR recruits signalling complexes; NF-kB is activated and signals survival; TAK1-dependent IKK and NF-kappa-B activation  ; MAP3K8 (TPL2)-dependent MAPK1/3 activation; IRAK1 recruits IKK complex; IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation; JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1; Regulation of FZD by ubiquitination; TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition); Negative regulation of MET activity; Endosomal Sorting Complex Required For Transport (ESCRT); Regulation of expression of SLITs and ROBOs; Regulation of pyruvate metabolism; NRIF signals cell death from the nucleus; Downregulation of ERBB4 signaling; Translesion synthesis by REV1; SCF-beta-TrCP mediated degradation of Emi1; Activated NOTCH1 Transmits Signal to the Nucleus; Regulation of innate immune responses to cytosolic DNA; Translesion synthesis by POLK; Translesion synthesis by POLI; PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1; Synthesis of active ubiquitin: roles of E1 and E2 enzymes; ER Quality Control Compartment (ERQC); Negative regulators of DDX58/IFIH1 signaling; Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE); IRAK2 mediated activation of TAK1 complex; TRAF6-mediated induction of TAK1 complex within TLR4 complex; Alpha-protein kinase 1 signaling pathway; Regulation of BACH1 activity; IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation; Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7",ENSMUSG00000020460,Cytoplasmic ribosomal proteins,156,0,0.903,0.9739393963,42.51,101.1,98.9,20.71,20.79,High,High,High,High,High,High,High,High,1,
TRUE,High,Master Protein,P68369,Tubulin alpha-1A chain OS=Mus musculus OX=10090 GN=Tuba1a PE=1 SV=1,High,High,0,92.58,59,18,393,7,451,50.1,5.06,403.03,272.24,18,15,cell cycle OR cell proliferation;cell organization and biogenesis;other metabolic processes;transport;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;other cytoplasmic organelle;other cell component,cytoskeletal activity;other molecular function,"Pf00091, Pf03953",22142,Tuba1a,mmu:22142; P02551; P05210; P05212; P68369; Q3TGF0; Q3TIW2; Q3TPJ1; Q3ULN1; Q5XJF8,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; The role of GTSE1 in G2/M progression after G2 checkpoint; COPI-mediated anterograde transport; RHO GTPases Activate Formins; Recycling pathway of L1; RHO GTPases activate IQGAPs; Separation of Sister Chromatids; Regulation of PLK1 Activity at G2/M Transition; Aggrephagy; COPI-dependent Golgi-to-ER retrograde traffic; Kinesins; MHC class II antigen presentation; Anchoring of the basal body to the plasma membrane; PKR-mediated signaling; Resolution of Sister Chromatid Cohesion; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Recruitment of NuMA to mitotic centrosomes; AURKA Activation by TPX2; EML4 and NUDC in mitotic spindle formation; Intraflagellar transport; Carboxyterminal post-translational modifications of tubulin; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane; Hedgehog 'off' state; COPI-independent Golgi-to-ER retrograde traffic; Sealing of the nuclear envelope (NE) by ESCRT-III,ENSMUSG00000072235,,29,11,2.279,0.06990996942,64.28,55.1,144.9,57.91,35.57,High,High,High,High,High,High,High,High,1,
TRUE,High,Master Protein,Q9CQZ1,Heat shock factor-binding protein 1 OS=Mus musculus OX=10090 GN=Hsbp1 PE=1 SV=1,High,High,0,6.858,39,2,7,2,76,8.6,4.31,5.2,3.78,2,2,stress response;transport;developmental processes;other biological processes,cytosol;nucleus;other cell component,other molecular function,Pf06825,68196,Hsbp1,mmu:68196; Q3UKN1; Q9CQZ1,Attenuation phase,ENSMUSG00000031839,,2,0,1.428,0.7631355749,34.55,64.5,135.5,73.95,30.7,n/a,Peak Found,Peak Found,High,n/a,High,Peak Found,High,1,
TRUE,High,Master Protein,Q9CXZ1,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial OS=Mus musculus OX=10090 GN=Ndufs4 PE=1 SV=3",High,High,0,17.271,31,5,71,5,175,19.8,9.99,59.83,44.19,5,5,cell organization and biogenesis;other metabolic processes;stress response;transport;developmental processes;other biological processes,other membranes;mitochondrion,transporter activity,Pf04800,17993,Ndufs4,mmu:17993; Q9CXZ1; Q9WUB1,Complex I biogenesis,,Oxidative phosphorylation,3,0,0.985,0.9968781902,24.08,98.3,101.7,7.89,17.47,High,High,High,High,High,High,High,High,1,
TRUE,High,Master Protein,Q9Z172,Small ubiquitin-related modifier 3 OS=Mus musculus OX=10090 GN=Sumo3 PE=1 SV=1,High,High,0,6.281,11,1,26,1,110,12.4,5.96,28.69,26.15,1,1,protein metabolism;other metabolic processes;other biological processes,cytosol;nucleus;other cell component,other molecular function,Pf11976,20610,Sumo3,mmu:20610; Q14C17; Q3TBL9; Q3UDI5; Q9Z172,Formation of Incision Complex in GG-NER; SUMOylation of transcription cofactors; SUMOylation of DNA replication proteins; SUMOylation of DNA damage response and repair proteins; SUMOylation of chromatin organization proteins; SUMOylation of transcription factors; SUMOylation of intracellular receptors; SUMOylation of immune response proteins; SUMO is proteolytically processed,ENSMUSG00000020265,Exercise-induced circadian regulation,10,0,0.828,0.948014582,21.57,106.6,93.4,16.22,23.51,High,High,High,High,Peak Found,High,High,High,1,
TRUE,High,Master Protein,Q80UW2,F-box only protein 2 OS=Mus musculus OX=10090 GN=Fbxo2 PE=1 SV=1,High,High,0,23.53,30,6,26,6,297,33.7,4.28,27.22,8.08,6,3,protein metabolism;other metabolic processes;stress response;other biological processes,plasma membrane;other membranes;cytosol;ER/Golgi;other cell component,other molecular function,"Pf00646, Pf04300",230904,Fbxo2,mmu:230904; Q80UW2; Q8R0D2,Neddylation; Antigen processing: Ubiquitination & Proteasome degradation,ENSMUSG00000041556,,2,0,0.951,0.996783417,23.38,96.5,103.5,58.88,22.77,Peak Found,High,High,High,n/a,High,Peak Found,High,1,
